Date,No. Of Transaction,high,low,close,volume,Amount,open,Difference Rs.,MA20,MA50,Daily_Returns,Volatility,EMA20,EMA50,RSI,Bollinger_MA20,Bollinger_Upper,Bollinger_Lower,EMA12,EMA26,MACD,MACD_Signal
2021-01-11,474.0,1648.0,1546.0,1558.0,58524.0,91183456.0,1570.0,-12.0,1439.75,1165.66,-0.007643312101910826,0.03705123341878979,1446.1703717127377,1230.7142761447678,75.0965250965251,1439.75,1696.1279077435188,1183.3720922564812,1514.4397322813666,1396.2684108703331,118.17132141103343,120.80157062711898
2021-01-12,320.0,1588.0,1552.0,1570.0,31125.0,48803243.0,1558.0,12.0,1449.65,1181.78,0.007702182284980763,0.03545910378141229,1457.9636696448579,1244.0195986488945,73.72708757637474,1449.65,1710.2689192146809,1189.0310807853193,1522.9874657765408,1409.1374174725306,113.85004830401022,119.41126616249723
2021-01-13,973.0,1700.0,1555.0,1660.0,99454.0,163613761.0,1570.0,90.0,1466.4,1199.58,0.0573248407643312,0.03571564700023969,1477.2052249167762,1260.332555564624,80.1418439716312,1466.4,1736.1869724918395,1196.6130275081607,1544.0663171955346,1427.719830993084,116.34648620245048,118.7983101704879
2021-01-17,495.0,1710.0,1650.0,1655.0,58166.0,96985081.0,1660.0,-5.0,1482.85,1217.68,-0.003012048192771122,0.03578753576376822,1494.138060638988,1275.8097102483644,80.28419182948491,1482.85,1756.682276748871,1209.017723251129,1561.1330376269907,1444.5553990676706,116.57763855932012,118.35417584825434
2021-01-18,424.0,1720.0,1645.0,1670.0,51596.0,86110281.0,1655.0,15.0,1500.9,1236.18,0.009063444108761365,0.03532864665834257,1510.8868167686082,1291.2681529837228,78.52998065764024,1500.9,1774.0723188565603,1227.72768114344,1577.881801068992,1461.254999136732,116.62680193225992,118.00870106505548
2021-01-19,623.0,1694.0,1632.0,1638.0,83341.0,137378067.0,1670.0,-32.0,1521.2,1254.16,-0.019161676646706538,0.03205612432422208,1522.992834219217,1304.8654803176944,69.63906581740977,1521.2,1769.4389341361446,1272.9610658638555,1587.1307547506856,1474.3472214229,112.78353332778556,116.96366751760151
2021-01-20,422.0,1660.0,1600.0,1622.0,46478.0,75872353.0,1638.0,-16.0,1537.4,1271.92,-0.009768009768009733,0.031141800775371327,1532.422088103101,1317.302128148373,55.833333333333336,1537.4,1765.8044427625712,1308.995557237429,1592.495254019811,1485.2844642804628,107.21078973934823,115.01309196195086
2021-01-21,530.0,1647.0,1615.0,1626.0,56208.0,91391418.0,1622.0,4.0,1551.85,1289.88,0.002466091245376001,0.03089404566499125,1541.3342701885201,1329.4079270445152,63.07692307692307,1551.85,1762.7700646790313,1340.9299353209685,1597.6498303244555,1495.7078372967246,101.94199302773086,112.39887217510687
2021-01-24,596.0,1698.0,1633.0,1648.0,62712.0,104388840.0,1626.0,22.0,1568.25,1307.48,0.013530135301353052,0.03041999129234901,1551.492911122947,1341.9017338270833,57.89473684210526,1568.25,1752.5984972031204,1383.9015027968796,1605.396010274539,1506.988738237708,98.40727203683105,109.60055214745171
2021-01-25,453.0,1671.0,1618.0,1640.0,44305.0,72574020.0,1648.0,-8.0,1584.55,1324.88,-0.004854368932038833,0.030428689657597548,1559.9221576826662,1353.5918619122956,66.0,1584.55,1727.1698111284402,1441.9301888715597,1610.7197010015332,1516.8414242941742,93.87827670735896,106.45609705943316
2021-01-26,502.0,1675.0,1608.0,1613.0,56156.0,91580693.0,1640.0,-27.0,1596.45,1341.52,-0.016463414634146356,0.02988179615958116,1564.9771902843172,1363.7647300725978,57.57575757575758,1596.45,1699.7461506390157,1493.1538493609844,1611.0705162320664,1523.964281753865,87.10623447820149,102.58612454318683
2021-01-27,665.0,1625.0,1588.0,1590.0,70639.0,113414735.0,1613.0,-23.0,1603.3,1356.46,-0.014259144451332917,0.027999083923974506,1567.360315019144,1372.6367014422997,53.52112676056338,1603.3,1681.7161637472668,1524.883836252733,1607.8288983502102,1528.855816438764,78.97308191144634,97.86351601683873
2021-01-28,863.0,1657.0,1589.0,1600.0,88248.0,143464427.0,1590.0,10.0,1604.3,1371.82,0.0062893081761006275,0.020205378330174866,1570.4688564458922,1381.5529092288762,53.684210526315795,1604.3,1681.9716435420441,1526.6283564579558,1606.6244524501778,1534.1257559618184,72.49869648835943,92.79055211114289
2021-01-31,1077.0,1652.0,1564.0,1570.0,135917.0,215175754.0,1600.0,-30.0,1605.75,1385.04,-0.018750000000000044,0.01985166544002607,1570.4242034510453,1388.9429912199007,50.0,1605.75,1679.426033380828,1532.073966619172,1600.9899213039967,1536.783107372054,64.20681393194263,87.07380447530284
2021-02-01,581.0,1625.0,1579.0,1612.0,68739.0,110162250.0,1570.0,42.0,1606.2,1398.78,0.026751592356687892,0.01864573781356606,1574.3838031223745,1397.6903248975518,58.035714285714285,1606.2,1679.9152415861286,1532.4847584138715,1602.6837795649203,1542.3547290481981,60.32905051672219,81.7248536835867
2021-02-02,499.0,1692.0,1617.0,1639.0,59619.0,97371688.0,1612.0,27.0,1610.15,1413.56,0.01674937965260548,0.017819396970172003,1580.5377266345292,1407.1534494113732,59.82905982905983,1610.15,1681.8812968470838,1538.4187031529164,1608.2708904010865,1549.5136380075908,58.75725239349572,77.1313334255685
2021-02-03,513.0,1660.0,1595.0,1601.0,53334.0,86456573.0,1639.0,-38.0,1611.55,1427.32,-0.023184868822452742,0.018661445716479975,1582.4865145740978,1414.7552749246527,40.13377926421405,1611.55,1681.29381693022,1541.80618306978,1607.1522918778426,1553.327442599621,53.82484927822156,72.47003659609912
2021-02-04,483.0,1630.0,1588.0,1610.0,50983.0,82245803.0,1601.0,9.0,1613.55,1439.92,0.0056214865708932304,0.018674683303857867,1585.1068465194217,1422.4119308099605,42.574257425742566,1613.55,1680.5157414377816,1546.5842585622183,1607.5904008197128,1557.525409814464,50.064991005248885,67.98902747792908
2021-02-07,892.0,1705.0,1621.0,1645.0,82807.0,137795043.0,1610.0,35.0,1616.85,1451.26,0.021739130434782705,0.019204626843084893,1590.8109563747148,1431.140874699766,46.13003095975232,1616.85,1683.14844802499,1550.5515519750097,1613.3457237705263,1564.0050090874665,49.34071468305979,64.25936491895523
2021-02-08,554.0,1687.0,1625.0,1630.0,53027.0,87420489.0,1645.0,-15.0,1619.85,1461.58,-0.00911854103343468,0.0192938562391664,1594.5432462437896,1438.9392717703636,48.69281045751634,1619.85,1682.554906212783,1557.1450937872169,1615.907920113522,1568.8935269328392,47.01439318068287,60.810370571300766
2021-02-09,1245.0,1630.0,1585.0,1581.0,110689.0,176698235.0,1630.0,-49.0,1621.0,1471.4,-0.030061349693251582,0.020500198618185188,1593.2534132681903,1444.5102807205453,43.95280235988201,1621.0,1679.6407438740443,1562.3592561259557,1610.537470865288,1569.790302715592,40.74716814969611,56.79773008697984
2021-02-10,718.0,1610.0,1546.0,1566.0,87992.0,138613070.0,1581.0,-15.0,1620.8,1480.1,-0.009487666034155628,0.020561592528331556,1590.6578500997912,1449.2745834373868,41.42857142857144,1620.8,1680.1955518447583,1561.4044481552417,1603.6855522706282,1569.509539551474,34.17601271915419,52.273386613414715
2021-02-11,840.0,1597.0,1525.0,1544.0,80702.0,124994412.0,1566.0,-22.0,1615.0,1486.8,-0.01404853128991057,0.015726968274740974,1586.2142453283825,1452.9893056555286,35.14285714285714,1615.0,1680.608086792922,1549.391913207078,1594.5031596136087,1567.6199440291427,26.883215584465916,47.19535240762496
2021-02-14,766.0,1560.0,1507.0,1544.0,79734.0,121701182.0,1544.0,0.0,1609.45,1491.1,0.0,0.01574627614901152,1582.1938410113937,1456.5583524925667,35.96491228070175,1609.45,1679.44390950945,1539.4560904905502,1586.7334427499763,1565.8703185455026,20.863124204473706,41.92890676699471
2021-02-15,423.0,1600.0,1555.0,1568.0,32477.0,51032942.0,1544.0,24.0,1604.35,1496.08,0.015544041450777257,0.016078288718740168,1580.8420466293562,1460.9286131791328,43.36283185840708,1604.35,1670.5276715405,1538.1723284594998,1583.8513746345955,1566.028072727317,17.823301907278392,37.10778579505145
2021-02-16,422.0,1600.0,1531.0,1545.0,37227.0,57774146.0,1568.0,-23.0,1599.7,1503.22,-0.014668367346938771,0.015870971644917374,1577.4285183789414,1464.2255303093627,43.36283185840708,1599.7,1668.921536046433,1530.4784639535671,1577.8742400754268,1564.4704377104786,13.403802364948206,32.366989109030804
2021-02-17,693.0,1550.0,1505.0,1509.0,60448.0,91730808.0,1545.0,-36.0,1594.05,1508.2,-0.023300970873786353,0.016461251280891955,1570.911516628566,1465.9813918658583,37.53424657534247,1594.05,1673.3242740509922,1514.7757259490077,1567.2782031407457,1560.3615163985912,6.916686742154525,27.27692863565555
2021-02-18,627.0,1580.0,1480.0,1510.0,59141.0,89201535.0,1509.0,1.0,1588.25,1513.84,0.000662690523525411,0.016431906211951182,1565.1104198067978,1467.7076117926874,41.07142857142858,1588.25,1674.3610054705782,1502.1389945294218,1558.4661718883233,1556.6310337023992,1.8351381859240519,22.188570545709254
2021-02-22,626.0,1530.0,1425.0,1482.0,58600.0,87320145.0,1500.0,-18.0,1579.95,1519.9,-0.018543046357615944,0.01623961486638,1557.19514172996,1468.2680976047388,29.8136645962733,1579.95,1673.4919410576783,1486.4080589423218,1546.702145443966,1551.102808983703,-4.400663539737025,16.87072372862
2021-02-23,679.0,1500.0,1437.0,1466.0,51842.0,75613021.0,1482.0,-16.0,1571.25,1524.98,-0.010796221322537103,0.01628783289346205,1548.5098901366305,1468.1791526006316,22.18649517684888,1571.25,1673.2590295280727,1469.2409704719273,1534.286430760279,1544.7988972071323,-10.512466446853296,11.39408569352534
2021-02-24,377.0,1527.0,1470.0,1488.0,33773.0,50346267.0,1466.0,22.0,1565.0,1528.74,0.01500682128240105,0.016684794749379932,1542.7470434569514,1468.95644073394,30.847457627118644,1565.0,1671.4587886658803,1458.5412113341197,1527.1654414125437,1540.5915714880855,-13.426130075541778,6.430042539711918
2021-02-28,863.0,1535.0,1390.0,1398.0,72562.0,102592430.0,1465.0,-67.0,1555.4,1529.26,-0.06048387096774188,0.0208724511808772,1528.9616107467655,1466.173835214962,21.808510638297875,1555.4,1684.5712857125284,1426.2287142874718,1507.293835041383,1530.0292328593382,-22.735397817955118,0.5969544681785113
2021-03-01,617.0,1470.0,1350.0,1422.0,55455.0,79035981.0,1398.0,24.0,1546.5,1531.2,0.01716738197424883,0.021351378808440635,1518.774790675645,1464.4415279516302,19.45205479452055,1546.5,1686.78317226613,1406.21682773387,1494.1717065734779,1522.02706746235,-27.855360888872156,-5.093508603231623
2021-03-02,544.0,1440.0,1378.0,1388.0,36997.0,51689353.0,1422.0,-34.0,1537.4,1532.44,-0.023909985935302358,0.02154814475834658,1506.3200487065358,1461.443820973135,18.48958333333333,1537.4,1693.9353835903742,1380.864616409626,1477.837597869866,1512.099136539213,-34.261538669347146,-10.927114616454729
2021-03-03,748.0,1397.0,1320.0,1350.0,58382.0,78836505.0,1388.0,-38.0,1524.3,1533.26,-0.02737752161383289,0.020607655980621767,1491.432425020199,1457.0734750526199,19.034852546916895,1524.3,1697.5124949911199,1351.08750500888,1458.1702751206558,1500.091793091864,-41.92151797120823,-17.12599528740543
2021-03-04,544.0,1399.0,1285.0,1392.0,42912.0,59490045.0,1350.0,42.0,1511.95,1536.46,0.03111111111111109,0.021756555314644113,1481.9626702563705,1454.5215740701642,28.25,1511.95,1685.9487598261803,1337.9512401738198,1447.990232794401,1492.0849936035777,-44.094760809176705,-22.519748391759684
2021-03-07,291.0,1401.0,1361.0,1370.0,20818.0,28641594.0,1392.0,-22.0,1500.4,1537.9,-0.015804597701149392,0.021545341401981017,1471.2995588033828,1451.207002538001,28.25,1500.4,1680.0844016895248,1320.7155983104753,1435.991735441416,1483.0416607440534,-47.04992530263735,-27.425783773935215
2021-03-09,360.0,1380.0,1330.0,1343.0,36158.0,48532994.0,1370.0,-27.0,1487.05,1538.02,-0.019708029197080257,0.021475471528388686,1459.0805532030606,1446.9635906737658,26.463700234192032,1487.05,1672.0444238135342,1302.0555761864657,1421.685314604275,1472.668204392642,-50.982889788367174,-32.13720497682161
2021-03-10,539.0,1375.0,1320.0,1362.0,51003.0,69006958.0,1343.0,19.0,1472.9,1538.86,0.014147431124348575,0.02096830594482496,1449.8347862313406,1443.6316851571476,25.59241706161137,1472.9,1650.1561631323927,1295.6438368676074,1412.5029585113098,1464.4705596228168,-51.967601111507065,-36.1032842037587
2021-03-14,308.0,1365.0,1330.0,1340.0,26930.0,36102466.0,1362.0,-22.0,1458.4,1539.38,-0.016152716593245242,0.02102607348284598,1439.3743303997844,1439.5676975039262,25.65320665083135,1458.4,1628.8611701423883,1287.9388298576118,1401.3486572018776,1455.250518169275,-53.9018609673974,-39.66299955648644
2021-03-15,333.0,1390.0,1324.0,1349.0,39158.0,53039061.0,1340.0,9.0,1446.8,1538.86,0.006716417910447747,0.020742759540810046,1430.7672513140906,1436.0160230920076,29.695431472081225,1446.8,1613.6703877738225,1279.9296122261774,1393.295017632358,1447.3801094159953,-54.08509178363738,-42.547418001916625
2021-03-16,283.0,1377.0,1343.0,1358.0,25890.0,35251422.0,1349.0,9.0,1436.4,1536.96,0.006671608598962209,0.020982637550917997,1423.8370369032248,1432.9565712060464,31.094527363184085,1436.4,1597.82836116826,1274.9716388317402,1387.8650149196874,1440.759360570366,-52.89434565067859,-44.61680353166902
2021-03-17,344.0,1395.0,1354.0,1380.0,35061.0,48372253.0,1358.0,22.0,1428.2,1532.96,0.016200294550809957,0.021522590678473386,1419.6620810076795,1430.8798429234564,37.121212121212125,1428.2,1583.1459668128716,1273.2540331871285,1386.655012624351,1436.2586671947834,-49.603654570432354,-45.61417373942169
2021-03-18,765.0,1485.0,1385.0,1467.0,69583.0,100182885.0,1380.0,87.0,1424.35,1531.48,0.06304347826086953,0.026412517294731975,1424.1704542450434,1432.2963196715561,50.10706638115632,1424.35,1570.7729993438143,1277.9270006561856,1399.0157799129122,1438.5358029581328,-39.52002304522057,-44.39534360058147
2021-03-21,1009.0,1525.0,1470.0,1520.0,79039.0,119019692.0,1467.0,53.0,1421.95,1529.82,0.03612815269256986,0.02751916759679134,1433.2970776502775,1435.7356796844363,53.212851405622494,1421.95,1559.7805214079071,1284.119478592093,1417.6287368493872,1444.570187924197,-26.94145107480972,-40.90456509542712
2021-03-22,819.0,1521.0,1461.0,1468.0,69719.0,103385268.0,1520.0,-52.0,1418.1,1527.98,-0.03421052631578947,0.02835694042049347,1436.6021178740607,1437.0009471477917,57.60869565217391,1418.1,1545.3542419931837,1290.8457580068161,1425.3781619494814,1446.3057295594415,-20.92756760996008,-36.90916559833371
2021-03-23,388.0,1490.0,1426.0,1465.0,35477.0,51995501.0,1468.0,-3.0,1415.9,1525.82,-0.002043596730245234,0.027918280950966243,1439.3066780765312,1438.0989492204274,54.89749430523918,1415.9,1537.9524477427497,1293.8475522572505,1431.4738293418688,1447.6904903328161,-16.216660990947275,-32.77066467685642
2021-03-24,214.0,1494.0,1465.0,1472.0,18610.0,27501164.0,1465.0,7.0,1414.0,1523.86,0.004778156996587013,0.027947176224772698,1442.4203277835281,1439.4284021921753,60.19417475728156,1414.0,1530.9615321376932,1297.0384678623068,1437.7086248277353,1449.4911947526075,-11.782569924872178,-28.573045726459572
2021-03-25,399.0,1484.0,1426.0,1432.0,33100.0,47826006.0,1472.0,-40.0,1411.5,1520.92,-0.02717391304347827,0.028298330063890716,1441.4279156136683,1439.1370923022862,59.90338164251207,1411.5,1524.4089059934079,1298.5910940065921,1436.8303748542376,1448.1955506968588,-11.365175842621284,-25.131471749691915
2021-03-29,219.0,1450.0,1417.0,1423.0,17334.0,24767127.0,1432.0,-9.0,1409.35,1517.98,-0.006284916201117263,0.028236854525631145,1439.672876031414,1438.504265153177,54.06824146981627,1409.35,1519.493017075632,1299.2069829243678,1434.7026248766624,1446.3292136082027,-11.626588731540323,-22.4304951460616
2021-03-30,290.0,1435.0,1405.0,1416.0,26034.0,36900785.0,1423.0,-7.0,1405.75,1515.14,-0.004919184820801115,0.027988744913669324,1437.4183164093747,1437.6217449510916,56.284153005464475,1405.75,1509.595786474068,1301.904213525932,1431.8252979725605,1444.0826051927804,-12.2573072202199,-20.395857560893262
2021-03-31,203.0,1486.0,1421.0,1430.0,20490.0,29286234.0,1416.0,14.0,1407.35,1512.34,0.009887005649717562,0.024464984177741626,1436.7118100846724,1437.3228529922253,62.32294617563739,1407.35,1511.677974751675,1303.0220252483248,1431.5444828998588,1443.0394492525745,-11.494966352715664,-18.615679319257744
2021-04-01,306.0,1501.0,1421.0,1430.0,25020.0,35854278.0,1430.0,0.0,1407.75,1507.74,0.0,0.024182686303744438,1436.0725900766083,1437.035682286648,60.17964071856288,1407.75,1512.3753969369159,1303.1246030630841,1431.3068701460345,1442.073564122754,-10.76669397671958,-17.04588225075011
2021-04-04,374.0,1458.0,1421.0,1427.0,37300.0,53412642.0,1430.0,-3.0,1409.7,1503.18,-0.00209790209790206,0.02350359538772625,1435.208533878836,1436.6421261185442,63.80952380952382,1409.7,1514.2292202914261,1305.170779708574,1430.6442747389524,1440.957003817365,-10.31272907841253,-15.699251616282597
2021-04-05,293.0,1470.0,1421.0,1435.0,28216.0,40539644.0,1427.0,8.0,1413.95,1498.48,0.005606166783461708,0.02249551225106454,1435.188673509423,1436.5777290158562,63.69426751592357,1413.95,1515.116824185531,1312.7831758144691,1431.314386317575,1440.515744275338,-9.201357957762866,-14.399672884578651
2021-04-06,666.0,1518.0,1415.0,1502.0,68539.0,101372571.0,1435.0,67.0,1419.45,1495.76,0.04668989547038338,0.023744437583560783,1441.5516569847161,1439.1433082701365,69.35483870967742,1419.45,1527.330001561173,1311.569998438827,1442.1890961148713,1445.070133588276,-2.8810374734046036,-12.095945802343842
2021-04-07,334.0,1519.0,1471.0,1472.0,21220.0,31456257.0,1502.0,-30.0,1424.55,1492.76,-0.01997336884154466,0.023945567166769315,1444.451499176648,1440.4318059850332,62.10526315789473,1424.55,1532.2307660096158,1316.8692339903841,1446.7753890202757,1447.0649385076629,-0.2895494873871485,-9.734666539352503
2021-04-12,336.0,1474.0,1444.0,1454.0,31149.0,45248018.0,1466.0,-12.0,1430.1,1489.32,-0.012228260869565188,0.023614132937455547,1445.3608802074436,1440.9638920248358,47.90996784565917,1430.1,1531.3321979151563,1328.8678020848436,1447.886867632541,1447.5786467663545,0.30822086618650246,-7.726089058244702
2021-04-13,245.0,1526.0,1440.0,1447.0,23271.0,33755440.0,1454.0,-7.0,1434.35,1485.3,-0.004814305364511662,0.023576007181869578,1445.5169868543537,1441.2006021415089,36.22641509433962,1434.35,1530.5565212802053,1338.1434787197945,1447.750426458304,1447.5357840429208,0.21464241538319584,-6.137942763519123
2021-04-15,435.0,1509.0,1435.0,1456.0,37396.0,55217221.0,1447.0,9.0,1440.15,1481.62,0.0062197650310988895,0.02313145701513818,1446.515369058701,1441.7809706849791,47.2972972972973,1440.15,1525.8158748000606,1354.4841251999396,1449.0195916185648,1448.1627630027047,0.856828615860195,-4.73898848764326
2021-04-18,260.0,1500.0,1439.0,1442.0,19709.0,28637691.0,1456.0,-14.0,1444.8,1478.2,-0.009615384615384581,0.023333135476181353,1446.0853339102532,1441.7895600698819,45.06437768240343,1444.8,1518.9565910758877,1370.6434089241122,1447.9396544464778,1447.7062620395413,0.2333924069364457,-3.744512308727319
2021-04-19,251.0,1470.0,1420.0,1440.0,28528.0,41116374.0,1442.0,-2.0,1448.9,1475.2,-0.001386962552011095,0.023346753104758814,1445.5057782997528,1441.7193812436121,42.98245614035088,1448.9,1510.925122244701,1386.8748777552992,1446.7181691470196,1447.1354278143901,-0.41725866737056094,-3.0790615804559676
2021-04-20,265.0,1450.0,1425.0,1444.0,25925.0,37249074.0,1440.0,4.0,1452.1,1472.08,0.002777777777777768,0.023145133467652908,1445.3623708426335,1441.8088172732746,53.125,1452.1,1505.1060572506533,1399.0939427493465,1446.2999892782473,1446.9031739022132,-0.6031846239659444,-2.583886189157963
2021-04-21,241.0,1440.0,1410.0,1414.0,21271.0,30222610.0,1444.0,-30.0,1449.45,1468.96,-0.020775623268698085,0.018787466689932756,1442.3754783814304,1440.7182754194207,47.88732394366197,1449.45,1504.5765529677094,1394.3234470322907,1441.330760158517,1444.4659017613085,-3.135141602791464,-2.6941372718846637
2021-04-22,388.0,1442.0,1393.0,1424.0,44238.0,62494992.0,1414.0,10.0,1444.65,1465.2,0.007072135785006983,0.0167203210670857,1440.6254328212942,1440.0626567755219,51.85185185185185,1444.65,1489.710310462133,1399.5896895378671,1438.664489364899,1442.9499090382487,-4.285419673349679,-3.012393752177667
2021-04-25,530.0,1424.0,1370.0,1390.0,57241.0,79581235.0,1424.0,-34.0,1440.75,1460.22,-0.023876404494381998,0.015845931807864304,1435.80396302879,1438.0994153333445,41.525423728813564,1440.75,1490.5532972909334,1390.9467027090666,1431.1776448472222,1439.0276935539341,-7.850048706711959,-3.979924743084526
2021-04-26,497.0,1415.0,1338.0,1359.0,52579.0,72199419.0,1390.0,-31.0,1435.45,1455.38,-0.022302158273381334,0.016444164834076458,1428.4892998831908,1434.997477477135,36.70411985018726,1435.45,1495.8259275835615,1375.0740724164386,1420.0733917938035,1433.0997162536428,-13.026324459839316,-5.789204686435484
2021-04-27,566.0,1470.0,1359.0,1450.0,72073.0,102026140.0,1359.0,91.0,1434.35,1452.18,0.06696100073583522,0.022775474583284973,1430.5379379895535,1435.5858116937177,53.23943661971831,1434.35,1492.689388156912,1376.0106118430879,1424.6774853639874,1434.3515891237432,-9.67410375975578,-6.566184501099544
2021-04-28,714.0,1490.0,1422.0,1464.0,73686.0,108060365.0,1450.0,14.0,1435.95,1448.56,0.009655172413793212,0.02198132888048545,1433.7248010381672,1436.700093588082,54.016620498614955,1435.95,1495.754858102232,1376.145141897768,1430.7271030002971,1436.5477677071697,-5.820664706872549,-6.417080542254146
2021-04-29,1196.0,1530.0,1451.0,1508.0,125369.0,187222207.0,1464.0,44.0,1440.2,1446.12,0.030054644808743092,0.022805248505358568,1440.7986295107228,1439.4961683493339,50.887573964497044,1440.2,1507.714053117981,1372.6859468820192,1442.6152410002514,1441.8405256547867,0.774715345464756,-4.978721364710366
2021-05-02,1327.0,1583.0,1498.0,1558.0,129104.0,200377636.0,1508.0,50.0,1447.3,1445.66,0.03315649867374004,0.023669377760704918,1451.9606647954158,1444.1433774336735,62.011173184357546,1447.3,1531.8224355142443,1362.7775644857556,1460.366742384828,1450.4449311618396,9.921811222988481,-1.9986148471705967
2021-05-03,745.0,1579.0,1525.0,1528.0,82421.0,127445203.0,1558.0,-30.0,1452.2,1444.9,-0.019255455712451908,0.02424596773430689,1459.2025062434714,1447.4318724362747,60.0,1452.2,1543.5837484111953,1360.8162515888048,1470.7718589410083,1456.1897510757774,14.58210786523091,1.3175296953097049
2021-05-04,443.0,1545.0,1500.0,1533.0,48894.0,74617360.0,1528.0,5.0,1457.35,1444.68,0.00327225130890052,0.024231479698379778,1466.2308389821883,1450.787485281911,61.684782608695656,1457.35,1554.8692828435082,1359.8307171564916,1480.34541910393,1461.8793991442385,18.466019959691494,4.747227748186063
2021-05-05,390.0,1550.0,1507.0,1510.0,28990.0,44164397.0,1533.0,-23.0,1461.5,1444.0,-0.015003261578604099,0.02456513041332165,1470.3993305076942,1453.1095446826203,57.06806282722513,1461.5,1560.632022549392,1362.367977450608,1484.90766231871,1465.4438880965172,19.463774222192797,7.69053704298741
2021-05-06,438.0,1585.0,1478.0,1488.0,44092.0,65676068.0,1510.0,-22.0,1464.15,1442.4,-0.014569536423841067,0.024869679349290935,1472.0755847450569,1454.4777978323214,55.89743589743589,1464.15,1563.132773620871,1365.1672263791293,1485.38340657737,1467.1147112004787,18.268695376891174,9.806168709768164
2021-05-09,344.0,1485.0,1450.0,1456.0,33842.0,49557328.0,1488.0,-32.0,1461.85,1440.62,-0.021505376344086002,0.02304268547493686,1470.544576674099,1454.5374920349755,51.904761904761905,1461.85,1559.2547983255365,1364.4452016744633,1480.8628824885438,1466.2913992597023,14.571483228841544,10.75923161358284
2021-05-11,1105.0,1569.0,1500.0,1545.0,105252.0,162270429.0,1503.0,42.0,1465.5,1441.34,0.06112637362637363,0.026466414265583445,1477.635569371804,1458.0850413669373,60.0,1465.5,1569.737582877803,1361.262417122197,1490.73013133646,1472.1216659812058,18.60846535525434,12.32907836191714
2021-05-12,951.0,1600.0,1520.0,1540.0,93874.0,145672053.0,1545.0,-5.0,1469.8,1441.94,-0.003236245954692518,0.026274290006516297,1483.5750389554419,1461.297392685881,63.125,1469.8,1579.016540100734,1360.583459899266,1498.3101111308508,1477.1496907233388,21.160420407511992,14.095346771036112
2021-05-13,478.0,1550.0,1515.0,1520.0,55259.0,84199839.0,1540.0,-20.0,1473.45,1442.7,-0.012987012987012991,0.026468294616990365,1487.0440828644475,1463.5994557178071,59.795918367346935,1473.45,1584.3249414050588,1362.5750585949413,1501.6470171107198,1480.3237877067952,21.323229403924643,15.54092329761382
2021-05-16,617.0,1554.0,1528.0,1537.0,65971.0,101615050.0,1520.0,17.0,1477.5,1444.12,0.011184210526315796,0.026525377930408843,1491.8017892583096,1466.4779084347558,65.53911205073996,1477.5,1591.5627712685869,1363.4372287314131,1507.0859375552245,1484.5220256544399,22.56391190078466,16.945521018247987
2021-05-17,490.0,1565.0,1461.0,1528.0,41051.0,63322371.0,1537.0,-9.0,1481.8,1444.92,-0.005855562784645385,0.026444184853010012,1495.2492379003752,1468.8905394765302,68.73614190687361,1481.8,1596.7088425895038,1366.8911574104961,1510.3034856236516,1487.7426163467037,22.56086927694787,18.068590669987966
2021-05-18,488.0,1555.0,1500.0,1524.0,60080.0,92570237.0,1528.0,-4.0,1486.0,1447.44,-0.002617801047120394,0.026456912847874024,1497.987405719387,1471.051694791176,60.16483516483516,1486.0,1600.6160639058041,1371.3839360941959,1512.4106416815514,1490.42834846917,21.982293212381364,18.851331178466648
2021-05-19,458.0,1570.0,1510.0,1515.0,41496.0,63383961.0,1524.0,-9.0,1489.55,1449.3,-0.0059055118110236116,0.02653471372308382,1499.607652793731,1472.7751577405418,57.103064066852376,1489.55,1603.0817715791086,1376.0182284208913,1512.8090044997743,1492.248470804787,20.56053369498727,19.19317168177077
2021-05-20,338.0,1525.0,1505.0,1507.0,24188.0,36605543.0,1515.0,-8.0,1494.2,1451.68,-0.005280528052805322,0.02603377444396439,1500.3116858609947,1474.1173084173831,49.84520123839009,1494.2,1602.1855740852568,1386.2144259147433,1511.915311499809,1493.341176671099,18.57413482870993,19.0693643111586
2021-05-23,505.0,1510.0,1460.0,1505.0,44945.0,67375737.0,1507.0,-2.0,1498.25,1454.78,-0.0013271400132713884,0.026040937403316904,1500.7581919694712,1475.3283943617996,40.36363636363636,1498.25,1601.103754121268,1395.396245878732,1510.8514174229153,1494.2047932139806,16.64662420893478,18.58481629071384
2021-05-24,509.0,1520.0,1483.0,1485.0,34402.0,51438158.0,1505.0,-20.0,1503.0,1456.64,-0.013289036544850474,0.025567328717792423,1499.2574117819024,1475.707673014278,41.88679245283019,1503.0,1592.7434941198424,1413.2565058801576,1506.8742762809284,1493.5229566796118,13.351319601316618,17.538116952834393
2021-05-25,400.0,1518.0,1460.0,1479.0,37331.0,55423795.0,1485.0,-6.0,1509.0,1458.82,-0.004040404040404066,0.0249107394813189,1497.3281344693403,1475.8367838764632,39.849624060150376,1509.0,1569.4822723048162,1448.5177276951838,1502.5859260838624,1492.4471821107518,10.13874397311065,16.058242356889647
2021-05-27,548.0,1520.0,1450.0,1491.0,46760.0,69720889.0,1479.0,12.0,1511.05,1461.78,0.008113590263691739,0.020172996764729948,1496.7254549960699,1476.4314198028765,46.27450980392157,1511.05,1565.6007007046146,1456.4992992953853,1500.8034759171144,1492.339983435881,8.463492481233288,14.539292381758376
